projection,year,age,age_group,sex,pop
LMIGR,2036,76,77,M,24801.0
LMIGR,2037,76,77,M,25663.0
LMIGR,2038,76,77,M,25926.0
LMIGR,2039,76,77,M,25288.0
LMIGR,2040,76,77,M,25469.0
LMIGR,2041,76,77,M,25448.0
LMIGR,2042,76,77,M,24856.0
LMIGR,2043,76,77,M,24810.0
LMIGR,2044,76,77,M,25359.0
LMIGR,2045,76,77,M,28961.0
LMIGR,2046,76,77,M,30111.0
LMIGR,2047,76,77,M,29958.0
LMIGR,2048,76,77,M,29365.0
LMIGR,2049,76,77,M,29090.0
LMIGR,2050,76,77,M,30907.0
LMIGR,2051,76,77,M,33388.0
LMIGR,2052,76,77,M,32799.0
LMIGR,2053,76,77,M,33158.0
LMIGR,2054,76,77,M,32710.0
LMIGR,2055,76,77,M,31930.0
LMIGR,2056,76,77,M,32471.0
LMIGR,2057,76,77,M,31062.0
LMIGR,2058,76,77,M,31022.0
LMIGR,2059,76,77,M,30909.0
LMIGR,2060,76,77,M,31033.0
LMIGR,2061,76,77,M,31577.0
LMIGR,2062,76,77,M,31238.0
LMIGR,2063,76,77,M,32035.0
LMIGR,2064,76,77,M,31566.0
LMIGR,2065,76,77,M,32691.0
LMIGR,2066,76,77,M,31942.0
LMIGR,2067,76,77,M,30832.0
LMIGR,2068,76,77,M,28773.0
LMIGR,2069,76,77,M,26929.0
LMIGR,2070,76,77,M,25737.0
LMIGR,2071,76,77,M,24121.0
LMIGR,2072,76,77,M,22076.0
LMIGR,2073,76,77,M,22203.0
LMIGR,2074,76,77,M,20269.0
LMIGR,2075,76,77,M,20889.0
LMIGR,2076,76,77,M,23322.0
LMIGR,2077,76,77,M,23339.0
LMIGR,2078,76,77,M,22348.0
LMIGR,2079,76,77,M,22589.0
LMIGR,2080,76,77,M,22846.0
LMIGR,2081,76,77,M,23628.0
LMIGR,2082,76,77,M,24619.0
LMIGR,2083,76,77,M,25178.0
LMIGR,2084,76,77,M,25717.0
LMIGR,2085,76,77,M,26760.0
LMIGR,2086,76,77,M,27944.0
LMIGR,2087,76,77,M,27106.0
LMIGR,2088,76,77,M,27190.0
LMIGR,2089,76,77,M,26936.0
LMIGR,2090,76,77,M,26126.0
LMIGR,2091,76,77,M,27452.0
LMIGR,2092,76,77,M,27133.0
LMIGR,2093,76,77,M,27010.0
LMIGR,2094,76,77,M,26714.0
LMIGR,2095,76,77,M,26416.0
LMIGR,2096,76,77,M,25993.0
LMIGR,2097,76,77,M,25395.0
LMIGR,2098,76,77,M,25220.0
LMIGR,2099,76,77,M,25060.0
LMIGR,2100,76,77,M,24257.0
LMIGR,2022,77,77,M,19489.0
LMIGR,2023,77,77,M,21000.0
LMIGR,2024,77,77,M,23501.0
LMIGR,2025,77,77,M,22335.0
LMIGR,2026,77,77,M,23373.0
LMIGR,2027,77,77,M,24342.0
LMIGR,2028,77,77,M,25076.0
LMIGR,2029,77,77,M,22191.0
LMIGR,2030,77,77,M,22878.0
LMIGR,2031,77,77,M,23566.0
LMIGR,2032,77,77,M,23200.0
LMIGR,2033,77,77,M,23793.0
LMIGR,2034,77,77,M,24143.0
LMIGR,2035,77,77,M,23486.0
LMIGR,2036,77,77,M,23625.0
LMIGR,2037,77,77,M,23514.0
LMIGR,2038,77,77,M,24359.0
LMIGR,2039,77,77,M,24637.0
LMIGR,2040,77,77,M,24058.0
LMIGR,2041,77,77,M,24256.0
LMIGR,2042,77,77,M,24261.0
LMIGR,2043,77,77,M,23721.0
LMIGR,2044,77,77,M,23701.0
LMIGR,2045,77,77,M,24249.0
LMIGR,2046,77,77,M,27719.0
LMIGR,2047,77,77,M,28845.0
LMIGR,2048,77,77,M,28725.0
LMIGR,2049,77,77,M,28182.0
LMIGR,2050,77,77,M,27943.0
LMIGR,2051,77,77,M,29713.0
LMIGR,2052,77,77,M,32124.0
LMIGR,2053,77,77,M,31584.0
LMIGR,2054,77,77,M,31954.0
LMIGR,2055,77,77,M,31548.0
LMIGR,2056,77,77,M,30819.0
LMIGR,2057,77,77,M,31364.0
LMIGR,2058,77,77,M,30026.0
LMIGR,2059,77,77,M,30008.0
LMIGR,2060,77,77,M,29920.0
LMIGR,2061,77,77,M,30060.0
LMIGR,2062,77,77,M,30608.0
LMIGR,2063,77,77,M,30300.0
LMIGR,2064,77,77,M,31093.0
LMIGR,2065,77,77,M,30658.0
LMIGR,2066,77,77,M,31770.0
LMIGR,2067,77,77,M,31062.0
LMIGR,2068,77,77,M,30001.0
LMIGR,2069,77,77,M,28014.0
LMIGR,2070,77,77,M,26235.0
LMIGR,2071,77,77,M,25089.0
LMIGR,2072,77,77,M,23527.0
LMIGR,2073,77,77,M,21545.0
LMIGR,2074,77,77,M,21680.0
LMIGR,2075,77,77,M,19803.0
LMIGR,2076,77,77,M,20419.0
LMIGR,2077,77,77,M,22808.0
LMIGR,2078,77,77,M,22834.0
LMIGR,2079,77,77,M,21876.0
LMIGR,2080,77,77,M,22122.0
LMIGR,2081,77,77,M,22383.0
LMIGR,2082,77,77,M,23160.0
LMIGR,2083,77,77,M,24141.0
LMIGR,2084,77,77,M,24699.0
LMIGR,2085,77,77,M,25238.0
LMIGR,2086,77,77,M,26271.0
LMIGR,2087,77,77,M,27445.0
LMIGR,2088,77,77,M,26632.0
LMIGR,2089,77,77,M,26724.0
LMIGR,2090,77,77,M,26484.0
LMIGR,2091,77,77,M,25697.0
LMIGR,2092,77,77,M,27012.0
LMIGR,2093,77,77,M,26707.0
LMIGR,2094,77,77,M,26595.0
LMIGR,2095,77,77,M,26312.0
LMIGR,2096,77,77,M,26027.0
LMIGR,2097,77,77,M,25618.0
LMIGR,2098,77,77,M,25038.0
LMIGR,2099,77,77,M,24872.0
LMIGR,2100,77,77,M,24723.0
LMIGR,2022,78,77,M,18143.0
LMIGR,2023,78,77,M,18005.0
LMIGR,2024,78,77,M,19378.0
LMIGR,2025,78,77,M,21789.0
LMIGR,2026,78,77,M,20738.0
LMIGR,2027,78,77,M,21735.0
LMIGR,2028,78,77,M,22665.0
LMIGR,2029,78,77,M,23384.0
LMIGR,2030,78,77,M,20721.0
LMIGR,2031,78,77,M,21393.0
LMIGR,2032,78,77,M,22069.0
LMIGR,2033,78,77,M,21755.0
LMIGR,2034,78,77,M,22343.0
LMIGR,2035,78,77,M,22711.0
LMIGR,2036,78,77,M,22120.0
LMIGR,2037,78,77,M,22278.0
LMIGR,2038,78,77,M,22201.0
LMIGR,2039,78,77,M,23027.0
LMIGR,2040,78,77,M,23318.0
LMIGR,2041,78,77,M,22796.0
LMIGR,2042,78,77,M,23009.0
LMIGR,2043,78,77,M,23040.0
LMIGR,2044,78,77,M,22550.0
LMIGR,2045,78,77,M,22556.0
LMIGR,2046,78,77,M,23101.0
LMIGR,2047,78,77,M,26431.0
LMIGR,2048,78,77,M,27533.0
LMIGR,2049,78,77,M,27444.0
LMIGR,2050,78,77,M,26952.0
LMIGR,2051,78,77,M,26748.0
LMIGR,2052,78,77,M,28468.0
LMIGR,2053,78,77,M,30805.0
LMIGR,2054,78,77,M,30313.0
LMIGR,2055,78,77,M,30696.0
LMIGR,2056,78,77,M,30331.0
LMIGR,2057,78,77,M,29653.0
LMIGR,2058,78,77,M,30201.0
LMIGR,2059,78,77,M,28935.0
LMIGR,2060,78,77,M,28940.0
LMIGR,2061,78,77,M,28877.0
LMIGR,2062,78,77,M,29034.0
LMIGR,2063,78,77,M,29584.0
LMIGR,2064,78,77,M,29307.0
LMIGR,2065,78,77,M,30095.0
LMIGR,2066,78,77,M,29694.0
LMIGR,2067,78,77,M,30792.0
LMIGR,2068,78,77,M,30124.0
LMIGR,2069,78,77,M,29115.0
LMIGR,2070,78,77,M,27205.0
LMIGR,2071,78,77,M,25493.0
LMIGR,2072,78,77,M,24394.0
LMIGR,2073,78,77,M,22889.0
LMIGR,2074,78,77,M,20974.0
LMIGR,2075,78,77,M,21118.0
LMIGR,2076,78,77,M,19300.0
LMIGR,2077,78,77,M,19912.0
LMIGR,2078,78,77,M,22251.0
LMIGR,2079,78,77,M,22288.0
LMIGR,2080,78,77,M,21364.0
LMIGR,2081,78,77,M,21616.0
LMIGR,2082,78,77,M,21881.0
LMIGR,2083,78,77,M,22651.0
LMIGR,2084,78,77,M,23621.0
LMIGR,2085,78,77,M,24178.0
LMIGR,2086,78,77,M,24716.0
LMIGR,2087,78,77,M,25739.0
LMIGR,2088,78,77,M,26900.0
LMIGR,2089,78,77,M,26114.0
LMIGR,2090,78,77,M,26216.0
LMIGR,2091,78,77,M,25991.0
LMIGR,2092,78,77,M,25229.0
LMIGR,2093,78,77,M,26529.0
LMIGR,2094,78,77,M,26240.0
LMIGR,2095,78,77,M,26139.0
LMIGR,2096,78,77,M,25871.0
LMIGR,2097,78,77,M,25600.0
LMIGR,2098,78,77,M,25207.0
LMIGR,2099,78,77,M,24643.0
LMIGR,2100,78,77,M,24489.0
LMIGR,2022,79,77,M,16643.0
LMIGR,2023,79,77,M,16671.0
LMIGR,2024,79,77,M,16501.0
LMIGR,2025,79,77,M,17841.0
LMIGR,2026,79,77,M,20095.0
LMIGR,2027,79,77,M,19156.0
LMIGR,2028,79,77,M,20108.0
LMIGR,2029,79,77,M,21000.0
LMIGR,2030,79,77,M,21699.0
LMIGR,2031,79,77,M,19256.0
LMIGR,2032,79,77,M,19909.0
LMIGR,2033,79,77,M,20569.0
LMIGR,2034,79,77,M,20307.0
LMIGR,2035,79,77,M,20892.0
LMIGR,2036,79,77,M,21265.0
LMIGR,2037,79,77,M,20740.0
LMIGR,2038,79,77,M,20915.0
LMIGR,2039,79,77,M,20871.0
LMIGR,2040,79,77,M,21674.0
LMIGR,2041,79,77,M,21974.0
LMIGR,2042,79,77,M,21509.0
LMIGR,2043,79,77,M,21736.0
LMIGR,2044,79,77,M,21790.0
LMIGR,2045,79,77,M,21352.0
LMIGR,2046,79,77,M,21380.0
LMIGR,2047,79,77,M,21920.0
LMIGR,2048,79,77,M,25106.0
LMIGR,2049,79,77,M,26179.0
LMIGR,2050,79,77,M,26122.0
LMIGR,2051,79,77,M,25679.0
LMIGR,2052,79,77,M,25510.0
LMIGR,2053,79,77,M,27175.0
LMIGR,2054,79,77,M,29434.0
LMIGR,2055,79,77,M,28990.0
LMIGR,2056,79,77,M,29382.0
LMIGR,2057,79,77,M,29058.0
LMIGR,2058,79,77,M,28435.0
LMIGR,2059,79,77,M,28985.0
LMIGR,2060,79,77,M,27792.0
LMIGR,2061,79,77,M,27820.0
LMIGR,2062,79,77,M,27781.0
LMIGR,2063,79,77,M,27954.0
LMIGR,2064,79,77,M,28505.0
LMIGR,2065,79,77,M,28260.0
LMIGR,2066,79,77,M,29041.0
LMIGR,2067,79,77,M,28675.0
LMIGR,2068,79,77,M,29756.0
LMIGR,2069,79,77,M,29132.0
LMIGR,2070,79,77,M,28175.0
LMIGR,2071,79,77,M,26345.0
LMIGR,2072,79,77,M,24703.0
LMIGR,2073,79,77,M,23655.0
LMIGR,2074,79,77,M,22210.0
LMIGR,2075,79,77,M,20365.0
LMIGR,2076,79,77,M,20516.0
LMIGR,2077,79,77,M,18762.0
LMIGR,2078,79,77,M,19368.0
LMIGR,2079,79,77,M,21655.0
LMIGR,2080,79,77,M,21703.0
LMIGR,2081,79,77,M,20815.0
LMIGR,2082,79,77,M,21071.0
LMIGR,2083,79,77,M,21341.0
LMIGR,2084,79,77,M,22102.0
LMIGR,2085,79,77,M,23060.0
LMIGR,2086,79,77,M,23615.0
LMIGR,2087,79,77,M,24152.0
LMIGR,2088,79,77,M,25163.0
LMIGR,2089,79,77,M,26310.0
LMIGR,2090,79,77,M,25553.0
LMIGR,2091,79,77,M,25663.0
LMIGR,2092,79,77,M,25454.0
LMIGR,2093,79,77,M,24718.0
LMIGR,2094,79,77,M,26003.0
LMIGR,2095,79,77,M,25730.0
LMIGR,2096,79,77,M,25642.0
LMIGR,2097,79,77,M,25388.0
LMIGR,2098,79,77,M,25132.0
LMIGR,2099,79,77,M,24755.0
LMIGR,2100,79,77,M,24211.0
LMIGR,2022,8,7,M,31246.0
LMIGR,2023,8,7,M,34319.0
LMIGR,2024,8,7,M,33868.0
LMIGR,2025,8,7,M,33252.0
LMIGR,2026,8,7,M,32460.0
LMIGR,2027,8,7,M,31637.0
LMIGR,2028,8,7,M,30741.0
LMIGR,2029,8,7,M,29652.0
LMIGR,2030,8,7,M,29123.0
LMIGR,2031,8,7,M,28643.0
LMIGR,2032,8,7,M,27413.0
LMIGR,2033,8,7,M,27149.0
LMIGR,2034,8,7,M,26611.0
LMIGR,2035,8,7,M,26161.0
LMIGR,2036,8,7,M,25788.0
LMIGR,2037,8,7,M,25453.0
LMIGR,2038,8,7,M,25203.0
LMIGR,2039,8,7,M,25026.0
LMIGR,2040,8,7,M,24918.0
LMIGR,2041,8,7,M,24870.0
LMIGR,2042,8,7,M,24867.0
LMIGR,2043,8,7,M,24914.0
LMIGR,2044,8,7,M,24973.0
LMIGR,2045,8,7,M,25033.0
LMIGR,2046,8,7,M,25084.0
LMIGR,2047,8,7,M,25119.0
LMIGR,2048,8,7,M,25130.0
LMIGR,2049,8,7,M,25111.0
LMIGR,2050,8,7,M,25060.0
LMIGR,2051,8,7,M,24974.0
LMIGR,2052,8,7,M,24852.0
LMIGR,2053,8,7,M,24694.0
LMIGR,2054,8,7,M,24506.0
LMIGR,2055,8,7,M,24291.0
LMIGR,2056,8,7,M,24054.0
LMIGR,2057,8,7,M,23799.0
LMIGR,2058,8,7,M,23530.0
LMIGR,2059,8,7,M,23255.0
LMIGR,2060,8,7,M,22981.0
LMIGR,2061,8,7,M,22712.0
LMIGR,2062,8,7,M,22453.0
LMIGR,2063,8,7,M,22207.0
LMIGR,2064,8,7,M,21978.0
LMIGR,2065,8,7,M,21771.0
LMIGR,2066,8,7,M,21585.0
LMIGR,2067,8,7,M,21421.0
LMIGR,2068,8,7,M,21280.0
LMIGR,2069,8,7,M,21161.0
LMIGR,2070,8,7,M,21063.0
LMIGR,2071,8,7,M,20986.0
LMIGR,2072,8,7,M,20927.0
LMIGR,2073,8,7,M,20884.0
LMIGR,2074,8,7,M,20852.0
LMIGR,2075,8,7,M,20829.0
LMIGR,2076,8,7,M,20809.0
LMIGR,2077,8,7,M,20789.0
LMIGR,2078,8,7,M,20769.0
LMIGR,2079,8,7,M,20745.0
LMIGR,2080,8,7,M,20714.0
LMIGR,2081,8,7,M,20677.0
LMIGR,2082,8,7,M,20631.0
LMIGR,2083,8,7,M,20576.0
LMIGR,2084,8,7,M,20512.0
LMIGR,2085,8,7,M,20438.0
LMIGR,2086,8,7,M,20354.0
LMIGR,2087,8,7,M,20265.0
LMIGR,2088,8,7,M,20171.0
LMIGR,2089,8,7,M,20073.0
LMIGR,2090,8,7,M,19973.0
LMIGR,2091,8,7,M,19872.0
LMIGR,2092,8,7,M,19774.0
LMIGR,2093,8,7,M,19678.0
LMIGR,2094,8,7,M,19587.0
LMIGR,2095,8,7,M,19504.0
LMIGR,2096,8,7,M,19426.0
LMIGR,2097,8,7,M,19357.0
LMIGR,2098,8,7,M,19296.0
LMIGR,2099,8,7,M,19245.0
LMIGR,2100,8,7,M,19203.0
LMIGR,2022,80,82,M,14733.0
LMIGR,2023,80,82,M,15178.0
LMIGR,2024,80,82,M,15161.0
LMIGR,2025,80,82,M,15077.0
LMIGR,2026,80,82,M,16331.0
LMIGR,2027,80,82,M,18426.0
LMIGR,2028,80,82,M,17594.0
LMIGR,2029,80,82,M,18499.0
LMIGR,2030,80,82,M,19349.0
LMIGR,2031,80,82,M,20025.0
LMIGR,2032,80,82,M,17799.0
LMIGR,2033,80,82,M,18431.0
LMIGR,2034,80,82,M,19071.0
LMIGR,2035,80,82,M,18864.0
LMIGR,2036,80,82,M,19436.0
LMIGR,2037,80,82,M,19811.0
LMIGR,2038,80,82,M,19348.0
LMIGR,2039,80,82,M,19540.0
LMIGR,2040,80,82,M,19525.0
LMIGR,2041,80,82,M,20302.0
LMIGR,2042,80,82,M,20610.0
LMIGR,2043,80,82,M,20198.0
LMIGR,2044,80,82,M,20437.0
LMIGR,2045,80,82,M,20512.0
LMIGR,2046,80,82,M,20124.0
LMIGR,2047,80,82,M,20174.0
LMIGR,2048,80,82,M,20707.0
LMIGR,2049,80,82,M,23742.0
LMIGR,2050,80,82,M,24783.0
LMIGR,2051,80,82,M,24755.0
LMIGR,2052,80,82,M,24363.0
LMIGR,2053,80,82,M,24227.0
LMIGR,2054,80,82,M,25835.0
LMIGR,2055,80,82,M,28008.0
LMIGR,2056,80,82,M,27614.0
LMIGR,2057,80,82,M,28013.0
LMIGR,2058,80,82,M,27730.0
LMIGR,2059,80,82,M,27159.0
LMIGR,2060,80,82,M,27709.0
LMIGR,2061,80,82,M,26594.0
LMIGR,2062,80,82,M,26643.0
LMIGR,2063,80,82,M,26628.0
LMIGR,2064,80,82,M,26816.0
LMIGR,2065,80,82,M,27368.0
LMIGR,2066,80,82,M,27155.0
LMIGR,2067,80,82,M,27927.0
LMIGR,2068,80,82,M,27596.0
LMIGR,2069,80,82,M,28659.0
LMIGR,2070,80,82,M,28078.0
LMIGR,2071,80,82,M,27175.0
LMIGR,2072,80,82,M,25429.0
LMIGR,2073,80,82,M,23863.0
LMIGR,2074,80,82,M,22865.0
LMIGR,2075,80,82,M,21484.0
LMIGR,2076,80,82,M,19714.0
LMIGR,2077,80,82,M,19873.0
LMIGR,2078,80,82,M,18186.0
LMIGR,2079,80,82,M,18784.0
LMIGR,2080,80,82,M,21014.0
LMIGR,2081,80,82,M,21073.0
LMIGR,2082,80,82,M,20223.0
LMIGR,2083,80,82,M,20483.0
LMIGR,2084,80,82,M,20757.0
LMIGR,2085,80,82,M,21508.0
LMIGR,2086,80,82,M,22453.0
LMIGR,2087,80,82,M,23005.0
LMIGR,2088,80,82,M,23540.0
LMIGR,2089,80,82,M,24537.0
LMIGR,2090,80,82,M,25668.0
LMIGR,2091,80,82,M,24942.0
LMIGR,2092,80,82,M,25061.0
LMIGR,2093,80,82,M,24869.0
LMIGR,2094,80,82,M,24162.0
LMIGR,2095,80,82,M,25428.0
LMIGR,2096,80,82,M,25172.0
LMIGR,2097,80,82,M,25096.0
LMIGR,2098,80,82,M,24859.0
LMIGR,2099,80,82,M,24619.0
LMIGR,2100,80,82,M,24260.0
LMIGR,2022,81,82,M,13561.0
LMIGR,2023,81,82,M,13314.0
LMIGR,2024,81,82,M,13674.0
LMIGR,2025,81,82,M,13724.0
LMIGR,2026,81,82,M,13674.0
LMIGR,2027,81,82,M,14841.0
LMIGR,2028,81,82,M,16775.0
LMIGR,2029,81,82,M,16045.0
LMIGR,2030,81,82,M,16902.0
LMIGR,2031,81,82,M,17706.0
LMIGR,2032,81,82,M,18355.0
LMIGR,2033,81,82,M,16342.0
LMIGR,2034,81,82,M,16948.0
LMIGR,2035,81,82,M,17572.0
LMIGR,2036,81,82,M,17409.0
LMIGR,2037,81,82,M,17964.0
LMIGR,2038,81,82,M,18338.0
LMIGR,2039,81,82,M,17937.0
LMIGR,2040,81,82,M,18141.0
LMIGR,2041,81,82,M,18152.0
LMIGR,2042,81,82,M,18901.0
LMIGR,2043,81,82,M,19213.0
LMIGR,2044,81,82,M,18855.0
LMIGR,2045,81,82,M,19102.0
LMIGR,2046,81,82,M,19197.0
LMIGR,2047,81,82,M,18858.0
LMIGR,2048,81,82,M,18928.0
LMIGR,2049,81,82,M,19452.0
LMIGR,2050,81,82,M,22327.0
LMIGR,2051,81,82,M,23334.0
LMIGR,2052,81,82,M,23334.0
LMIGR,2053,81,82,M,22990.0
LMIGR,2054,81,82,M,22887.0
LMIGR,2055,81,82,M,24432.0
LMIGR,2056,81,82,M,26515.0
LMIGR,2057,81,82,M,26168.0
LMIGR,2058,81,82,M,26573.0
LMIGR,2059,81,82,M,26331.0
LMIGR,2060,81,82,M,25814.0
LMIGR,2061,81,82,M,26362.0
LMIGR,2062,81,82,M,25325.0
LMIGR,2063,81,82,M,25395.0
LMIGR,2064,81,82,M,25405.0
LMIGR,2065,81,82,M,25606.0
LMIGR,2066,81,82,M,26157.0
LMIGR,2067,81,82,M,25975.0
LMIGR,2068,81,82,M,26736.0
LMIGR,2069,81,82,M,26441.0
LMIGR,2070,81,82,M,27482.0
LMIGR,2071,81,82,M,26947.0
LMIGR,2072,81,82,M,26101.0
LMIGR,2073,81,82,M,24443.0
LMIGR,2074,81,82,M,22955.0
LMIGR,2075,81,82,M,22012.0
LMIGR,2076,81,82,M,20698.0
LMIGR,2077,81,82,M,19006.0
LMIGR,2078,81,82,M,19173.0
LMIGR,2079,81,82,M,17559.0
LMIGR,2080,81,82,M,18147.0
LMIGR,2081,81,82,M,20314.0
LMIGR,2082,81,82,M,20385.0
LMIGR,2083,81,82,M,19574.0
LMIGR,2084,81,82,M,19838.0
LMIGR,2085,81,82,M,20116.0
LMIGR,2086,81,82,M,20856.0
LMIGR,2087,81,82,M,21785.0
LMIGR,2088,81,82,M,22333.0
LMIGR,2089,81,82,M,22865.0
LMIGR,2090,81,82,M,23847.0
LMIGR,2091,81,82,M,24959.0
LMIGR,2092,81,82,M,24266.0
LMIGR,2093,81,82,M,24395.0
LMIGR,2094,81,82,M,24219.0
LMIGR,2095,81,82,M,23543.0
LMIGR,2096,81,82,M,24789.0
LMIGR,2097,81,82,M,24551.0
LMIGR,2098,81,82,M,24489.0
LMIGR,2099,81,82,M,24269.0
LMIGR,2100,81,82,M,24045.0
LMIGR,2022,82,82,M,11309.0
LMIGR,2023,82,82,M,12134.0
LMIGR,2024,82,82,M,11875.0
LMIGR,2025,82,82,M,12256.0
LMIGR,2026,82,82,M,12325.0
LMIGR,2027,82,82,M,12303.0
LMIGR,2028,82,82,M,13380.0
LMIGR,2029,82,82,M,15155.0
LMIGR,2030,82,82,M,14522.0
LMIGR,2031,82,82,M,15325.0
LMIGR,2032,82,82,M,16082.0
LMIGR,2033,82,82,M,16700.0
LMIGR,2034,82,82,M,14895.0
LMIGR,2035,82,82,M,15480.0
LMIGR,2036,82,82,M,16076.0
LMIGR,2037,82,82,M,15952.0
LMIGR,2038,82,82,M,16487.0
LMIGR,2039,82,82,M,16856.0
LMIGR,2040,82,82,M,16514.0
LMIGR,2041,82,82,M,16726.0
LMIGR,2042,82,82,M,16762.0
LMIGR,2043,82,82,M,17479.0
LMIGR,2044,82,82,M,17792.0
LMIGR,2045,82,82,M,17485.0
LMIGR,2046,82,82,M,17739.0
LMIGR,2047,82,82,M,17851.0
LMIGR,2048,82,82,M,17559.0
LMIGR,2049,82,82,M,17647.0
LMIGR,2050,82,82,M,18158.0
LMIGR,2051,82,82,M,20868.0
LMIGR,2052,82,82,M,21835.0
LMIGR,2053,82,82,M,21862.0
LMIGR,2054,82,82,M,21565.0
LMIGR,2055,82,82,M,21493.0
LMIGR,2056,82,82,M,22970.0
LMIGR,2057,82,82,M,24955.0
LMIGR,2058,82,82,M,24656.0
LMIGR,2059,82,82,M,25065.0
LMIGR,2060,82,82,M,24862.0
LMIGR,2061,82,82,M,24401.0
LMIGR,2062,82,82,M,24944.0
LMIGR,2063,82,82,M,23986.0
LMIGR,2064,82,82,M,24076.0
LMIGR,2065,82,82,M,24109.0
LMIGR,2066,82,82,M,24324.0
LMIGR,2067,82,82,M,24870.0
LMIGR,2068,82,82,M,24720.0
LMIGR,2069,82,82,M,25467.0
LMIGR,2070,82,82,M,25210.0
LMIGR,2071,82,82,M,26223.0
LMIGR,2072,82,82,M,25735.0
LMIGR,2073,82,82,M,24949.0
LMIGR,2074,82,82,M,23383.0
LMIGR,2075,82,82,M,21978.0
LMIGR,2076,82,82,M,21093.0
LMIGR,2077,82,82,M,19849.0
LMIGR,2078,82,82,M,18240.0
LMIGR,2079,82,82,M,18415.0
LMIGR,2080,82,82,M,16877.0
LMIGR,2081,82,82,M,17455.0
LMIGR,2082,82,82,M,19553.0
LMIGR,2083,82,82,M,19635.0
LMIGR,2084,82,82,M,18867.0
LMIGR,2085,82,82,M,19134.0
LMIGR,2086,82,82,M,19414.0
LMIGR,2087,82,82,M,20142.0
LMIGR,2088,82,82,M,21051.0
LMIGR,2089,82,82,M,21594.0
LMIGR,2090,82,82,M,22123.0
LMIGR,2091,82,82,M,23086.0
LMIGR,2092,82,82,M,24177.0
LMIGR,2093,82,82,M,23519.0
LMIGR,2094,82,82,M,23658.0
LMIGR,2095,82,82,M,23501.0
LMIGR,2096,82,82,M,22857.0
LMIGR,2097,82,82,M,24079.0
LMIGR,2098,82,82,M,23861.0
LMIGR,2099,82,82,M,23814.0
LMIGR,2100,82,82,M,23611.0
LMIGR,2022,83,82,M,10410.0
LMIGR,2023,83,82,M,10009.0
LMIGR,2024,83,82,M,10696.0
LMIGR,2025,83,82,M,10520.0
LMIGR,2026,83,82,M,10882.0
LMIGR,2027,83,82,M,10965.0
LMIGR,2028,83,82,M,10967.0
LMIGR,2029,83,82,M,11954.0
LMIGR,2030,83,82,M,13567.0
LMIGR,2031,83,82,M,13027.0
LMIGR,2032,83,82,M,13772.0
LMIGR,2033,83,82,M,14478.0
LMIGR,2034,83,82,M,15064.0
LMIGR,2035,83,82,M,13463.0
LMIGR,2036,83,82,M,14017.0
LMIGR,2037,83,82,M,14581.0
LMIGR,2038,83,82,M,14494.0
LMIGR,2039,83,82,M,15005.0
LMIGR,2040,83,82,M,15366.0
LMIGR,2041,83,82,M,15078.0
LMIGR,2042,83,82,M,15297.0
LMIGR,2043,83,82,M,15352.0
LMIGR,2044,83,82,M,16033.0
LMIGR,2045,83,82,M,16346.0
LMIGR,2046,83,82,M,16088.0
LMIGR,2047,83,82,M,16344.0
LMIGR,2048,83,82,M,16472.0
LMIGR,2049,83,82,M,16225.0
LMIGR,2050,83,82,M,16329.0
LMIGR,2051,83,82,M,16824.0
LMIGR,2052,83,82,M,19360.0
LMIGR,2053,83,82,M,20284.0
LMIGR,2054,83,82,M,20335.0
LMIGR,2055,83,82,M,20083.0
LMIGR,2056,83,82,M,20042.0
LMIGR,2057,83,82,M,21444.0
LMIGR,2058,83,82,M,23325.0
LMIGR,2059,83,82,M,23072.0
LMIGR,2060,83,82,M,23482.0
LMIGR,2061,83,82,M,23318.0
LMIGR,2062,83,82,M,22912.0
LMIGR,2063,83,82,M,23447.0
LMIGR,2064,83,82,M,22571.0
LMIGR,2065,83,82,M,22680.0
LMIGR,2066,83,82,M,22734.0
LMIGR,2067,83,82,M,22961.0
LMIGR,2068,83,82,M,23500.0
LMIGR,2069,83,82,M,23381.0
LMIGR,2070,83,82,M,24111.0
LMIGR,2071,83,82,M,23890.0
LMIGR,2072,83,82,M,24873.0
LMIGR,2073,83,82,M,24433.0
LMIGR,2074,83,82,M,23709.0
LMIGR,2075,83,82,M,22241.0
LMIGR,2076,83,82,M,20923.0
LMIGR,2077,83,82,M,20097.0
LMIGR,2078,83,82,M,18928.0
LMIGR,2079,83,82,M,17409.0
LMIGR,2080,83,82,M,17589.0
LMIGR,2081,83,82,M,16134.0
LMIGR,2082,83,82,M,16699.0
LMIGR,2083,83,82,M,18720.0
LMIGR,2084,83,82,M,18812.0
LMIGR,2085,83,82,M,18091.0
LMIGR,2086,83,82,M,18360.0
LMIGR,2087,83,82,M,18643.0
LMIGR,2088,83,82,M,19355.0
LMIGR,2089,83,82,M,20242.0
LMIGR,2090,83,82,M,20779.0
LMIGR,2091,83,82,M,21301.0
LMIGR,2092,83,82,M,22244.0
LMIGR,2093,83,82,M,23309.0
LMIGR,2094,83,82,M,22690.0
LMIGR,2095,83,82,M,22837.0
LMIGR,2096,83,82,M,22700.0
LMIGR,2097,83,82,M,22091.0
LMIGR,2098,83,82,M,23286.0
LMIGR,2099,83,82,M,23088.0
LMIGR,2100,83,82,M,23056.0
LMIGR,2022,84,82,M,9332.0
LMIGR,2023,84,82,M,9088.0
