age_group,year,sex,edu,l_active,l_not_active
37,2044,F,M,0.7842114752540275,0.21578852474597254
42,2044,F,M,0.7904235078158294,0.20957649218417063
47,2044,F,M,0.7763207451384112,0.2236792548615888
52,2044,F,M,0.7231030287415078,0.2768969712584922
57,2044,F,M,0.5808405742883412,0.41915942571165876
62,2044,F,M,0.289593896028291,0.710406103971709
67,2044,F,M,0.10582101427671176,0.8941789857232882
72,2044,F,M,0.07620044024596956,0.9237995597540305
77,2044,F,M,0.01,0.99
82,2044,F,M,0.01,0.99
87,2044,F,M,0.01,0.99
17,2044,M,H,0.8098249544704826,0.19017504552951736
22,2044,M,H,0.8098249544704826,0.19017504552951736
27,2044,M,H,0.9035645122959779,0.0964354877040221
32,2044,M,H,0.9225548488633653,0.07744515113663475
37,2044,M,H,0.9294187869966022,0.07058121300339781
42,2044,M,H,0.9318141091407575,0.06818589085924254
47,2044,M,H,0.9263390986845524,0.07366090131544756
52,2044,M,H,0.9044192686719742,0.0955807313280258
57,2044,M,H,0.8339162171528414,0.16608378284715863
62,2044,M,H,0.5962967526559582,0.40370324734404184
67,2044,M,H,0.3001168988587355,0.6998831011412645
72,2044,M,H,0.23010608306453795,0.769893916935462
77,2044,M,H,0.01,0.99
82,2044,M,H,0.01,0.99
87,2044,M,H,0.01,0.99
17,2044,M,L,0.26177009816545743,0.7382299018345426
22,2044,M,L,0.5697349203104252,0.43026507968957484
27,2044,M,L,0.7444770479916263,0.2555229520083737
32,2044,M,L,0.7874250252045375,0.2125749747954625
37,2044,M,L,0.8037173539195962,0.1962826460804038
42,2044,M,L,0.8095042618547456,0.19049573814525445
47,2044,M,L,0.7963546711655918,0.20364532883440822
52,2044,M,L,0.746346032950779,0.25365396704922105
57,2044,M,L,0.6095776171199427,0.39042238288005726
62,2044,M,L,0.3147413684025956,0.6852586315974044
67,2044,M,L,0.11765311069868312,0.8823468893013169
72,2044,M,L,0.08503555349123593,0.9149644465087641
77,2044,M,L,0.01,0.99
82,2044,M,L,0.01,0.99
87,2044,M,L,0.01,0.99
17,2044,M,M,0.3903677379230948,0.6096322620769052
22,2044,M,M,0.7051183702955295,0.2948816297044705
27,2044,M,M,0.84029058213169,0.15970941786831006
32,2044,M,M,0.8699475807023879,0.13005241929761213
37,2044,M,M,0.8808720143168478,0.1191279856831522
42,2044,M,M,0.8847105051885501,0.1152894948114499
47,2044,M,M,0.875956781095343,0.12404321890465697
52,2044,M,M,0.8416078556731835,0.15839214432681648
57,2044,M,M,0.7381855274113892,0.2618144725886108
62,2044,M,M,0.45338002628593504,0.5466199737140649
67,2044,M,M,0.1940629932433877,0.8059370067566123
72,2044,M,M,0.14371220430884663,0.8562877956911534
77,2044,M,M,0.01,0.99
82,2044,M,M,0.01,0.99
87,2044,M,M,0.01,0.99
17,2045,F,H,0.6776027318466636,0.32239726815333636
22,2045,F,H,0.6776027318466636,0.32239726815333636
27,2045,F,H,0.822207653440218,0.17779234655978204
32,2045,F,H,0.8546416681901743,0.1453583318098257
37,2045,F,H,0.8666547303384559,0.13334526966154414
42,2045,F,H,0.8708841769133463,0.1291158230866537
47,2045,F,H,0.8612452925931088,0.13875470740689122
52,2045,F,H,0.8236427714502815,0.17635722854971847
57,2045,F,H,0.7124973306339706,0.2875026693660294
62,2045,F,H,0.42164158038483496,0.578358419615165
67,2045,F,H,0.17467677927968267,0.8253232207203174
72,2045,F,H,0.12855355289386222,0.8714464471061378
77,2045,F,H,0.01,0.99
82,2045,F,H,0.01,0.99
87,2045,F,H,0.01,0.99
17,2045,F,L,0.14894683041775772,0.8510531695822423
22,2045,F,L,0.39524279340563306,0.6047572065943669
27,2045,F,L,0.5898325627910004,0.4101674372089996
32,2045,F,L,0.6464285004994984,0.3535714995005016
37,2045,F,L,0.6689844414915438,0.3310155585084562
42,2045,F,L,0.6771479624613402,0.32285203753865976
47,2045,F,L,0.6587139105823682,0.34128608941763183
52,2045,F,L,0.5922130993201897,0.40778690067981027
57,2045,F,L,0.43522619035809446,0.5647738096419055
62,2045,F,L,0.18480266644647142,0.8151973335535285
67,2045,F,L,0.06174891078419772,0.9382510892158022
72,2045,F,L,0.04385955126022973,0.9561404487397702
77,2045,F,L,0.01,0.99
82,2045,F,L,0.01,0.99
87,2045,F,L,0.01,0.99
17,2045,F,M,0.24014891662538965,0.7598510833746104
22,2045,F,M,0.541329267920762,0.45867073207923803
27,2045,F,M,0.7219781558746072,0.27802184412539277
32,2045,F,M,0.7675268668739148,0.2324731331260852
37,2045,F,M,0.7849277026244389,0.2150722973755611
42,2045,F,M,0.7911246084682343,0.2088753915317657
47,2045,F,M,0.7770557171107253,0.2229442828892747
52,2045,F,M,0.7239506856377323,0.27604931436226765
57,2045,F,M,0.5818719087701184,0.4181280912298816
62,2045,F,M,0.29046645659382564,0.7095335434061744
67,2045,F,M,0.10622265201216492,0.893777347987835
72,2045,F,M,0.07649927284254224,0.9235007271574578
77,2045,F,M,0.01,0.99
82,2045,F,M,0.01,0.99
87,2045,F,M,0.01,0.99
17,2045,M,H,0.8104767133858904,0.18952328661410955
22,2045,M,H,0.8104767133858904,0.18952328661410955
27,2045,M,H,0.9039331214290047,0.09606687857099527
32,2045,M,H,0.9228570677384714,0.07714293226152857
37,2045,M,H,0.9296962615192307,0.07030373848076932
42,2045,M,H,0.9320828551036758,0.06791714489632417
47,2045,M,H,0.9266277245373536,0.07337227546264635
52,2045,M,H,0.9047849549212007,0.0952150450787993
57,2045,M,H,0.8345022846934191,0.16549771530658086
62,2045,M,H,0.5973164225777796,0.4026835774222204
67,2045,M,H,0.3010077313908711,0.6989922686091289
72,2045,M,H,0.23085765070093664,0.7691423492990633
77,2045,M,H,0.01,0.99
82,2045,M,H,0.01,0.99
87,2045,M,H,0.01,0.99
17,2045,M,L,0.26258981228417316,0.7374101877158268
22,2045,M,L,0.5707733873728242,0.42922661262717576
27,2045,M,L,0.7452823219347736,0.2547176780652264
32,2045,M,L,0.7881334680470488,0.21186653195295124
37,2045,M,L,0.8043849884209909,0.19561501157900907
42,2045,M,L,0.8101568621850734,0.18984313781492657
47,2045,M,L,0.7970410249601733,0.20295897503982674
52,2045,M,L,0.7471474173228615,0.2528525826771385
57,2045,M,L,0.6105856488685905,0.38941435113140954
62,2045,M,L,0.3156560322598205,0.6843439677401795
67,2045,M,L,0.1180937255110428,0.8819062744889572
72,2045,M,L,0.08536583268064679,0.9146341673193532
77,2045,M,L,0.01,0.99
82,2045,M,L,0.01,0.99
87,2045,M,L,0.01,0.99
17,2045,M,M,0.3913766556910053,0.6086233443089947
22,2045,M,M,0.7059986983228661,0.2940013016771339
27,2045,M,M,0.8408584487365394,0.15914155126346063
32,2045,M,M,0.8704262585506691,0.12957374144933087
37,2045,M,M,0.8813159687000202,0.11868403129997984
42,2045,M,M,0.8851420198983908,0.11485798010160919
47,2045,M,M,0.8764164831819329,0.12358351681806712
52,2045,M,M,0.8421719182731269,0.15782808172687313
57,2045,M,M,0.7390036778359188,0.2609963221640812
62,2045,M,M,0.45443040470098084,0.5455695952990192
67,2045,M,M,0.19472661301770558,0.8052733869822944
72,2045,M,M,0.1442344582093755,0.8557655417906245
77,2045,M,M,0.01,0.99
82,2045,M,M,0.01,0.99
87,2045,M,M,0.01,0.99
17,2046,F,H,0.6785273015773293,0.3214726984226707
22,2046,F,H,0.6785273015773293,0.3214726984226707
27,2046,F,H,0.8228259574127048,0.1771740425872952
32,2046,F,H,0.8551670461845383,0.14483295381546168
37,2046,F,H,0.8671434384497275,0.13285656155027248
42,2046,F,H,0.8713596850161529,0.1286403149838471
47,2046,F,H,0.8617506636240901,0.13824933637590986
52,2046,F,H,0.8242571513237263,0.17574284867627366
57,2046,F,H,0.7133641610849271,0.28663583891507294
62,2046,F,H,0.4226747803647118,0.5773252196352883
67,2046,F,H,0.1752882248432631,0.8247117751567369
72,2046,F,H,0.12902878777766305,0.870971212222337
77,2046,F,H,0.01,0.99
82,2046,F,H,0.01,0.99
87,2046,F,H,0.01,0.99
17,2046,F,L,0.1494845228376276,0.8505154771623724
22,2046,F,L,0.39625562556894,0.60374437443106
27,2046,F,L,0.5908568563687784,0.4091431436312216
32,2046,F,L,0.6473959498101766,0.35260405018982344
37,2046,F,L,0.6699216871459341,0.33007831285406586
42,2046,F,L,0.6780732167636229,0.32192678323637713
47,2046,F,L,0.6596654423927503,0.34033455760724973
52,2046,F,L,0.5932355477887649,0.40676445221123514
57,2046,F,L,0.43626756852773896,0.563732431472261
62,2046,F,L,0.18544159293100457,0.8145584070689954
67,2046,F,L,0.061994752170658904,0.9380052478293411
72,2046,F,L,0.04403751251603321,0.9559624874839668
77,2046,F,L,0.01,0.99
82,2046,F,L,0.01,0.99
87,2046,F,L,0.01,0.99
17,2046,F,M,0.24092264245612613,0.7590773575438738
22,2046,F,M,0.5423807121859868,0.4576192878140132
27,2046,F,M,0.7228275213236046,0.2771724786763954
32,2046,F,M,0.7682817405335061,0.23171825946649394
37,2046,F,M,0.7856418536709275,0.21435814632907246
42,2046,F,M,0.7918236399441191,0.20817636005588092
47,2046,F,M,0.7777886073006296,0.2222113926993704
52,2046,F,M,0.7247963219909862,0.2752036780090138
57,2046,F,M,0.5829020242189342,0.4170979757810658
62,2046,F,M,0.2913401403229743,0.7086598596770257
67,2046,F,M,0.10662543502933332,0.8933745649706667
72,2046,F,M,0.07679903305288067,0.9232009669471193
77,2046,F,M,0.01,0.99
82,2046,F,M,0.01,0.99
87,2046,F,M,0.01,0.99
17,2046,M,H,0.81112644220338,0.18887355779661996
22,2046,M,H,0.81112644220338,0.18887355779661996
27,2046,M,H,0.9043002915576325,0.09569970844236753
32,2046,M,H,0.9231580585229614,0.0768419414770386
37,2046,M,H,0.9299725924884568,0.07002740751154324
42,2046,M,H,0.9323504880741006,0.06764951192589941
47,2046,M,H,0.9269151683522387,0.07308483164776125
52,2046,M,H,0.9051492109475439,0.09485078905245614
57,2046,M,H,0.8350864078302743,0.16491359216972568
62,2046,M,H,0.5983347539854899,0.40166524601451015
67,2046,M,H,0.30189963094192596,0.698100369058074
72,2046,M,H,0.2316105659328571,0.7683894340671429
77,2046,M,H,0.01,0.99
82,2046,M,H,0.01,0.99
87,2046,M,H,0.01,0.99
17,2046,M,L,0.2634107754294657,0.7365892245705343
22,2046,M,L,0.5718107245156075,0.42818927548439245
27,2046,M,L,0.7460855311750386,0.2539144688249614
32,2046,M,L,0.7888398379457938,0.21116016205420618
37,2046,M,L,0.8050505777288185,0.1949494222711815
42,2046,M,L,0.8108074315597491,0.1891925684402509
47,2046,M,L,0.7977253187966743,0.2022746812033257
52,2046,M,L,0.7479467343331758,0.2520532656668242
57,2046,M,L,0.6115922442027377,0.3884077557972623
62,2046,M,L,0.3165716780284116,0.6834283219715884
67,2046,M,L,0.1185355523066684,0.8814644476933315
72,2046,M,L,0.08569711220923765,0.9143028877907624
77,2046,M,L,0.01,0.99
82,2046,M,L,0.01,0.99
87,2046,M,L,0.01,0.99
17,2046,M,M,0.3923860087663571,0.6076139912336429
22,2046,M,M,0.706877061524677,0.293122938475323
27,2046,M,M,0.8414244008425362,0.15857559915746378
32,2046,M,M,0.8709032030870697,0.1290967969129303
37,2046,M,M,0.8817582746935709,0.11824172530642907
42,2046,M,M,0.8855719184700114,0.11442808152998862
47,2046,M,M,0.8768744974214538,0.12312550257854615
52,2046,M,M,0.8427340729427267,0.15726592705727327
57,2046,M,M,0.7398197739568226,0.26018022604317737
62,2046,M,M,0.45548067505226136,0.5445193249477387
67,2046,M,M,0.19539162624739204,0.804608373752608
72,2046,M,M,0.14475803267543474,0.8552419673245653
77,2046,M,M,0.01,0.99
82,2046,M,M,0.01,0.99
87,2046,M,M,0.01,0.99
17,2047,F,H,0.6794500233929175,0.3205499766070825
22,2047,F,H,0.6794500233929175,0.3205499766070825
27,2047,F,H,0.8234422719725316,0.17655772802746839
32,2047,F,H,0.8556905903442975,0.1443094096557025
37,2047,F,H,0.8676303913304336,0.13236960866956637
42,2047,F,H,0.8718334683795873,0.1281665316204127
47,2047,F,H,0.8622542425766798,0.13774575742332018
52,2047,F,H,0.8248695469877922,0.17513045301220775
57,2047,F,H,0.7142290038325227,0.28577099616747725
62,2047,F,H,0.42370815197055034,0.5762918480294497
67,2047,F,H,0.17590105455581315,0.8240989454441868
72,2047,F,H,0.1295052851039041,0.8704947148960959
77,2047,F,H,0.01,0.99
82,2047,F,H,0.01,0.99
87,2047,F,H,0.01,0.99
17,2047,F,L,0.15002355022857602,0.849976449771424
22,2047,F,L,0.397268852648372,0.602731147351628
27,2047,F,L,0.5918798619817417,0.4081201380182583
32,2047,F,L,0.6483617200917551,0.3516382799082449
37,2047,F,L,0.6708571277222222,0.32914287227777783
42,2047,F,L,0.6789966253336188,0.3210033746663812
47,2047,F,L,0.6606152241037992,0.33938477589620075
52,2047,F,L,0.5942566900417363,0.4057433099582637
57,2047,F,L,0.4373089997905126,0.5626910002094874
62,2047,F,L,0.18608191071239444,0.8139180892876056
67,2047,F,L,0.0622413865998706,0.9377586134001294
72,2047,F,L,0.04421607499799393,0.955783925002006
77,2047,F,L,0.01,0.99
82,2047,F,L,0.01,0.99
87,2047,F,L,0.01,0.99
17,2047,F,M,0.24169768886752854,0.7583023111324715
22,2047,F,M,0.5434312655486268,0.45656873445137325
27,2047,F,M,0.7236748712052212,0.2763251287947788
32,2047,F,M,0.7690345330179437,0.23096546698205633
37,2047,F,M,0.7863539311164204,0.21364606888357962
42,2047,F,M,0.7925206052311032,0.20747939476889676
47,2047,F,M,0.7785194180818974,0.2214805819181026
52,2047,F,M,0.7256399375599903,0.27436006244000966
57,2047,F,M,0.5839309136944815,0.41606908630551853
62,2047,F,M,0.2922149416387038,0.7077850583612961
67,2047,F,M,0.10702936465400692,0.8929706353459931
72,2047,F,M,0.0770997225375822,0.9229002774624178
77,2047,F,M,0.01,0.99
82,2047,F,M,0.01,0.99
87,2047,F,M,0.01,0.99
17,2047,M,H,0.811774144669922,0.18822585533007796
22,2047,M,H,0.811774144669922,0.18822585533007796
27,2047,M,H,0.9046660278615003,0.0953339721384997
32,2047,M,H,0.9234578260397387,0.0765421739602613
37,2047,M,H,0.9302477845286571,0.06975221547134292
42,2047,M,H,0.9326170125979272,0.06738298740207282
47,2047,M,H,0.9272014348474417,0.07279856515255834
52,2047,M,H,0.9055120419203575,0.0944879580796425
57,2047,M,H,0.8356685910800098,0.1643314089199902
62,2047,M,H,0.5993517405184474,0.4006482594815526
67,2047,M,H,0.30279259152262344,0.6972074084773765
72,2047,M,H,0.23236482570675956,0.7676351742932405
77,2047,M,H,0.01,0.99
82,2047,M,H,0.01,0.99
87,2047,M,H,0.01,0.99
17,2047,M,L,0.26423298317614247,0.7357670168238575
22,2047,M,L,0.5728469244164532,0.42715307558354676
27,2047,M,L,0.7468866765619099,0.2531133234380901
32,2047,M,L,0.7895441377618078,0.21045586223819224
37,2047,M,L,0.8057141253629375,0.19428587463706248
42,2047,M,L,0.811455973714112,0.18854402628588796
47,2047,M,L,0.7984075559062462,0.20159244409375376
52,2047,M,L,0.7487439849246574,0.25125601507534256
57,2047,M,L,0.6125973973011241,0.38740260269887594
62,2047,M,L,0.31748829917385213,0.6825117008261479
67,2047,M,L,0.11897859216674987,0.8810214078332501
72,2047,M,L,0.08602939368341964,0.9139706063165803
77,2047,M,L,0.01,0.99
82,2047,M,L,0.01,0.99
87,2047,M,L,0.01,0.99
17,2047,M,M,0.39339578849238505,0.6066042115076149
22,2047,M,M,0.7077534587241092,0.2922465412758908
27,2047,M,M,0.8419884431317511,0.15801155686824886
32,2047,M,M,0.8713784195110647,0.12862158048893535
37,2047,M,M,0.8821989375684496,0.11780106243155042
42,2047,M,M,0.8860002061824548,0.11399979381754521
47,2047,M,M,0.8773308290613805,0.12266917093861951
52,2047,M,M,0.8432943243960482,0.15670567560395177
57,2047,M,M,0.7406338163063615,0.2593661836936385
62,2047,M,M,0.45653082806299966,0.5434691719370004
67,2047,M,M,0.19605803142205103,0.803941968577949
72,2047,M,M,0.14528292807087334,0.8547170719291266
77,2047,M,M,0.01,0.99
82,2047,M,M,0.01,0.99
87,2047,M,M,0.01,0.99
17,2048,F,H,0.6803708946942961,0.3196291053057039
22,2048,F,H,0.6803708946942961,0.3196291053057039
27,2048,F,H,0.824056601282959,0.175943398717041
32,2048,F,H,0.8562123056495734,0.1437876943504266
37,2048,F,H,0.8681155941374915,0.1318844058625085
42,2048,F,H,0.8723055322043399,0.12769446779566007
47,2048,F,H,0.8627560345375481,0.13724396546245188
52,2048,F,H,0.8254799626510895,0.17452003734891053
57,2048,F,H,0.7150918580857295,0.2849081419142705
62,2048,F,H,0.42474168610645596,0.5752583138935441
67,2048,F,H,0.17651526768600656,0.8234847323139934
72,2048,F,H,0.12998304568002075,0.8700169543199793
77,2048,F,H,0.01,0.99
82,2048,F,H,0.01,0.99
87,2048,F,H,0.01,0.99
17,2048,F,L,0.15056391278493145,0.8494360872150686
22,2048,F,L,0.39828246591142713,0.6017175340885729
27,2048,F,L,0.5929015730299347,0.40709842697006526
32,2048,F,L,0.6493258071949287,0.3506741928050713
37,2048,F,L,0.6717907601834079,0.3282092398165921
42,2048,F,L,0.6799181855489541,0.3200818144510459
47,2048,F,L,0.6615632521651622,0.3384367478348378
52,2048,F,L,0.5952765195696357,0.4047234804303643
57,2048,F,L,0.4383504749421286,0.5616495250578715
62,2048,F,L,0.18672361866024095,0.813276381339759
67,2048,F,L,0.062488815724207565,0.9375111842757924
72,2048,F,L,0.044395240171296584,0.9556047598287034
77,2048,F,L,0.01,0.99
82,2048,F,L,0.01,0.99
87,2048,F,L,0.01,0.99
17,2048,F,M,0.24247405237338449,0.7575259476266155
22,2048,F,M,0.5444809198640151,0.45551908013598486
27,2048,F,M,0.724520205220359,0.275479794779641
32,2048,F,M,0.7697852462938024,0.2302147537061976
37,2048,F,M,0.7870639377107905,0.21293606228920947
42,2048,F,M,0.7932155073416427,0.2067844926583573
47,2048,F,M,0.7792481518578541,0.22075184814214588
52,2048,F,M,0.7264815321475788,0.2735184678524212
57,2048,F,M,0.58495857030353,0.41504142969646995
62,2048,F,M,0.29309085493748704,0.7069091450625129
67,2048,F,M,0.10743444220269475,0.8925655577973053
72,2048,F,M,0.07740134295367261,0.9225986570463274
77,2048,F,M,0.01,0.99
82,2048,F,M,0.01,0.99
87,2048,F,M,0.01,0.99
17,2048,M,H,0.8124198245504887,0.18758017544951133
22,2048,M,H,0.8124198245504887,0.18758017544951133
27,2048,M,H,0.905030335508301,0.09496966449169897
32,2048,M,H,0.9237563750967287,0.0762436249032713
37,2048,M,H,0.9305218422486117,0.06947815775138833
42,2048,M,H,0.932882433205306,0.06711756679469405
47,2048,M,H,0.9274865287258423,0.07251347127415775
52,2048,M,H,0.9058734529968756,0.0941265470031244
57,2048,M,H,0.8362488389685173,0.16375116103148268
62,2048,M,H,0.6003673758653616,0.3996326241346384
67,2048,M,H,0.30368660711837225,0.6963133928816277
72,2048,M,H,0.23312042694089663,0.7668795730591034
77,2048,M,H,0.01,0.99
82,2048,M,H,0.01,0.99
87,2048,M,H,0.01,0.99
17,2048,M,L,0.2650564310706562,0.7349435689293438
22,2048,M,L,0.5738819797981506,0.4261180202018494
27,2048,M,L,0.7476857589838627,0.2523142410161373
32,2048,M,L,0.7902463703819869,0.20975362961801314
37,2048,M,L,0.8063756348633919,0.19362436513660808
42,2048,M,L,0.8121024924016186,0.18789750759838142
47,2048,M,L,0.7990877395428224,0.20091226045717758
52,2048,M,L,0.7495391700787314,0.2504608299212686
57,2048,M,L,0.6136011023933352,0.3863988976066648
62,2048,M,L,0.318405889138364,0.681594110861636
67,2048,M,L,0.11942284616074425,0.8805771538392557
72,2048,M,L,0.08636267870443785,0.9136373212955622
77,2048,M,L,0.01,0.99
82,2048,M,L,0.01,0.99
87,2048,M,L,0.01,0.99
17,2048,M,M,0.39440598620619877,0.6055940137938012
22,2048,M,M,0.7086278887918563,0.29137211120814366
27,2048,M,M,0.8425505802932586,0.15744941970674142
32,2048,M,M,0.8718519130190887,0.1281480869809113
37,2048,M,M,0.8826379625892868,0.11736203741071316
42,2048,M,M,0.8864268883073699,0.11357311169263007
47,2048,M,M,0.8777854833443055,0.1222145166556945
52,2048,M,M,0.8438526773536905,0.15614732264630948
57,2048,M,M,0.7414458054574038,0.2585541945425962
62,2048,M,M,0.4575808544696606,0.5424191455303393
67,2048,M,M,0.19672582700605698,0.803274172993943
72,2048,M,M,0.14580914474250162,0.8541908552574984
77,2048,M,M,0.01,0.99
82,2048,M,M,0.01,0.99
87,2048,M,M,0.01,0.99
17,2049,F,H,0.6812899129333233,0.3187100870666767
22,2049,F,H,0.6812899129333233,0.3187100870666767
27,2049,F,H,0.8246689495207344,0.17533105047926556
32,2049,F,H,0.8567321970824577,0.14326780291754226
37,2049,F,H,0.8685990520258152,0.13140094797418478
42,2049,F,H,0.8727758816877644,0.12722411831223557
47,2049,F,H,0.8632560445931199,0.1367439554068801
52,2049,F,H,0.8260884025351957,0.17391159746480434
57,2049,F,H,0.7159527230996504,0.2840472769003496
62,2049,F,H,0.4257753736797151,0.5742246263202849
67,2049,F,H,0.17713086348000956,0.8228691365199905
72,2049,F,H,0.13046207029947557,0.8695379297005245
77,2049,F,H,0.01,0.99
82,2049,F,H,0.01,0.99
87,2049,F,H,0.01,0.99
17,2049,F,L,0.15110561068299638,0.8488943893170036
22,2049,F,L,0.39929645662086166,0.6007035433791383
27,2049,F,L,0.5939219829617532,0.40607801703824675
32,2049,F,L,0.6502882070228476,0.3497117929771524
37,2049,F,L,0.6727225815441604,0.3272774184558396
42,2049,F,L,0.6808378948382852,0.31916210516171484
47,2049,F,L,0.6625095230786909,0.33749047692130907
52,2049,F,L,0.5962950299116822,0.40370497008831785
57,2049,F,L,0.43939198478573216,0.5606080152142678
62,2049,F,L,0.18736671562014798,0.812633284379852
67,2049,F,L,0.06273704119475688,0.9372629588052431
72,2049,F,L,0.04457500950189323,0.9554249904981068
